Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Highest price,Mean price,Lowest distribution,Highest distribution,Mean distribution,Average Time,Fails,How many Stations
170,"{'1': 14, '2': 17, '3': 12, '4': 13, '5': 0, '6': 0, '7': 0}",39.7,2,1152,4,,,,,,,,,
171,"{'1': 15, '2': 14, '3': 12, '4': 15, '5': 0, '6': 0, '7': 0}",39.900000000000006,2,1155,4,,,,,,,,,
172,"{'1': 16, '2': 16, '3': 13, '4': 11, '5': 0, '6': 0, '7': 0}",39.6,2,1150,4,,,,,,,,,
173,"{'1': 16, '2': 12, '3': 13, '4': 15, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
174,"{'1': 13, '2': 13, '3': 15, '4': 15, '5': 0, '6': 0, '7': 0}",40.0,2,1157,4,,,,,,,,,
175,"{'1': 15, '2': 16, '3': 14, '4': 11, '5': 0, '6': 0, '7': 0}",39.7,2,1151,4,,,,,,,,,
176,"{'1': 15, '2': 14, '3': 14, '4': 13, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
177,"{'1': 14, '2': 15, '3': 15, '4': 12, '5': 0, '6': 0, '7': 0}",39.900000000000006,2,1155,4,,,,,,,,,
178,"{'1': 13, '2': 14, '3': 15, '4': 14, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
179,"{'1': 14, '2': 11, '3': 12, '4': 19, '5': 0, '6': 0, '7': 0}",39.3,2,1146,4,,,,,,,,,
180,"{'1': 16, '2': 15, '3': 12, '4': 13, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
181,"{'1': 13, '2': 14, '3': 15, '4': 14, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
182,"{'1': 12, '2': 13, '3': 18, '4': 13, '5': 0, '6': 0, '7': 0}",39.599999999999994,2,1151,4,,,,,,,,,
183,"{'1': 14, '2': 14, '3': 16, '4': 12, '5': 0, '6': 0, '7': 0}",39.8,2,1154,4,,,,,,,,,
184,"{'1': 16, '2': 13, '3': 15, '4': 12, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
185,"{'1': 18, '2': 11, '3': 14, '4': 13, '5': 0, '6': 0, '7': 0}",39.5,2,1148,4,,,,,,,,,
186,"{'1': 16, '2': 15, '3': 12, '4': 13, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
187,"{'1': 13, '2': 14, '3': 15, '4': 14, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
188,"{'1': 15, '2': 15, '3': 14, '4': 12, '5': 0, '6': 0, '7': 0}",39.900000000000006,2,1155,4,,,,,,,,,
189,"{'1': 16, '2': 17, '3': 12, '4': 11, '5': 0, '6': 0, '7': 0}",39.4,2,1148,4,,,,,,,,,
190,"{'1': 13, '2': 15, '3': 13, '4': 15, '5': 0, '6': 0, '7': 0}",40.0,2,1157,4,,,,,,,,,
191,"{'1': 11, '2': 14, '3': 18, '4': 13, '5': 0, '6': 0, '7': 0}",39.5,2,1148,4,,,,,,,,,
192,"{'1': 15, '2': 13, '3': 16, '4': 12, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
193,"{'1': 15, '2': 15, '3': 11, '4': 15, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
194,"{'1': 15, '2': 14, '3': 14, '4': 13, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
195,"{'1': 14, '2': 14, '3': 15, '4': 13, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
196,"{'1': 15, '2': 15, '3': 13, '4': 13, '5': 0, '6': 0, '7': 0}",40.0,2,1157,4,,,,,,,,,
197,"{'1': 14, '2': 13, '3': 17, '4': 12, '5': 0, '6': 0, '7': 0}",39.7,2,1152,4,,,,,,,,,
198,"{'1': 17, '2': 10, '3': 17, '4': 12, '5': 0, '6': 0, '7': 0}",39.1,2,1145,4,,,,,,,,,
199,"{'1': 17, '2': 14, '3': 12, '4': 13, '5': 0, '6': 0, '7': 0}",39.7,2,1152,4,,,,,,,,,
