Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Highest price,Mean price,Lowest distribution,Highest distribution,Mean distribution,Average Time,Fails,How many Stations
1176,"{'1': 8, '2': 6, '3': 11, '4': 6, '5': 0, '6': 0, '7': 0}",32.7,2,633,4,,,,,,,,,
1177,"{'1': 7, '2': 8, '3': 9, '4': 7, '5': 0, '6': 0, '7': 0}",33.4,2,639,4,,,,,,,,,
1178,"{'1': 8, '2': 6, '3': 7, '4': 10, '5': 0, '6': 0, '7': 0}",33.1,2,635,4,,,,,,,,,
1179,"{'1': 6, '2': 10, '3': 6, '4': 9, '5': 0, '6': 0, '7': 0}",32.9,2,634,4,,,,,,,,,
1180,"{'1': 7, '2': 9, '3': 7, '4': 8, '5': 0, '6': 0, '7': 0}",33.4,2,639,4,,,,,,,,,
1181,"{'1': 8, '2': 7, '3': 9, '4': 7, '5': 0, '6': 0, '7': 0}",33.4,2,639,4,,,,,,,,,
1182,"{'1': 9, '2': 6, '3': 7, '4': 9, '5': 0, '6': 0, '7': 0}",33.2,2,636,4,,,,,,,,,
1183,"{'1': 9, '2': 8, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",33.4,2,639,4,,,,,,,,,
1184,"{'1': 7, '2': 8, '3': 9, '4': 7, '5': 0, '6': 0, '7': 0}",33.4,2,639,4,,,,,,,,,
1185,"{'1': 9, '2': 6, '3': 7, '4': 9, '5': 0, '6': 0, '7': 0}",33.2,2,636,4,,,,,,,,,
1186,"{'1': 9, '2': 6, '3': 8, '4': 8, '5': 0, '6': 0, '7': 0}",33.3,2,637,4,,,,,,,,,
1187,"{'1': 5, '2': 6, '3': 10, '4': 10, '5': 0, '6': 0, '7': 0}",32.3,2,631,4,,,,,,,,,
1188,"{'1': 8, '2': 7, '3': 10, '4': 6, '5': 0, '6': 0, '7': 0}",33.1,2,635,4,,,,,,,,,
1189,"{'1': 7, '2': 8, '3': 8, '4': 8, '5': 0, '6': 0, '7': 0}",33.5,2,641,4,,,,,,,,,
1190,"{'1': 9, '2': 9, '3': 8, '4': 5, '5': 0, '6': 0, '7': 0}",32.8,2,634,4,,,,,,,,,
1191,"{'1': 9, '2': 7, '3': 9, '4': 6, '5': 0, '6': 0, '7': 0}",33.2,2,636,4,,,,,,,,,
1192,"{'1': 8, '2': 6, '3': 9, '4': 8, '5': 0, '6': 0, '7': 0}",33.3,2,637,4,,,,,,,,,
1193,"{'1': 8, '2': 6, '3': 7, '4': 10, '5': 0, '6': 0, '7': 0}",33.1,2,635,4,,,,,,,,,
1194,"{'1': 7, '2': 8, '3': 9, '4': 7, '5': 0, '6': 0, '7': 0}",33.4,2,639,4,,,,,,,,,
1195,"{'1': 6, '2': 11, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",32.8,2,634,4,,,,,,,,,
1196,"{'1': 9, '2': 8, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",33.3,2,637,4,,,,,,,,,
