Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Highest price,Mean price,Lowest distribution,Highest distribution,Mean distribution,Average Time,Fails,How many Stations
128,"{'1': 10, '2': 7, '3': 4, '4': 4, '5': 2, '6': 0, '7': 0}",12.4,2,440.34190709,5,,,,,,,,,
129,"{'1': 11, '2': 8, '3': 4, '4': 3, '5': 1, '6': 0, '7': 0}",16.4,2,439.70171638100004,5,,,,,,,,,
130,"{'1': 9, '2': 8, '3': 6, '4': 3, '5': 1, '6': 0, '7': 0}",13.6,2,453.24895010000006,5,,,,,,,,,
131,"{'1': 9, '2': 8, '3': 6, '4': 3, '5': 1, '6': 0, '7': 0}",13.6,2,453.24895010000006,5,,,,,,,,,
132,"{'1': 9, '2': 7, '3': 5, '4': 5, '5': 1, '6': 0, '7': 0}",10.4,2,464.2390301,5,,,,,,,,,
133,"{'1': 9, '2': 6, '3': 7, '4': 4, '5': 1, '6': 0, '7': 0}",11.6,2,461.25013010000004,5,,,,,,,,,
134,"{'1': 9, '2': 6, '3': 5, '4': 6, '5': 1, '6': 0, '7': 0}",9.6,2,466.20733010000004,5,,,,,,,,,
135,"{'1': 8, '2': 9, '3': 6, '4': 2, '5': 2, '6': 0, '7': 0}",13.6,2,432.54895010000007,5,,,,,,,,,
136,"{'1': 10, '2': 8, '3': 5, '4': 3, '5': 1, '6': 0, '7': 0}",14.4,2,447.64972709,5,,,,,,,,,
137,"{'1': 10, '2': 8, '3': 7, '4': 2, '5': 0, '6': 0, '7': 0}",9.5,2,453.12811709000005,4,,,,,,,,,
138,"{'1': 10, '2': 7, '3': 6, '4': 3, '5': 1, '6': 0, '7': 0}",13.6,2,450.79900709000003,5,,,,,,,,,
139,"{'1': 10, '2': 6, '3': 6, '4': 3, '5': 2, '6': 0, '7': 0}",11.6,2,438.98920709000004,5,,,,,,,,,
140,"{'1': 10, '2': 7, '3': 5, '4': 4, '5': 1, '6': 0, '7': 0}",12.4,2,455.65090709000003,5,,,,,,,,,
141,"{'1': 10, '2': 7, '3': 5, '4': 4, '5': 1, '6': 0, '7': 0}",12.4,2,455.65090709000003,5,,,,,,,,,
142,"{'1': 8, '2': 9, '3': 6, '4': 4, '5': 0, '6': 0, '7': 0}",7.0,2,471.87895010000005,4,,,,,,,,,
143,"{'1': 8, '2': 7, '3': 5, '4': 6, '5': 1, '6': 0, '7': 0}",9.6,2,468.929489,5,,,,,,,,,
144,"{'1': 11, '2': 7, '3': 5, '4': 4, '5': 0, '6': 0, '7': 0}",9.0,2,463.01189638100004,4,,,,,,,,,
145,"{'1': 10, '2': 8, '3': 5, '4': 3, '5': 1, '6': 0, '7': 0}",14.4,2,447.64972709,5,,,,,,,,,
146,"{'1': 8, '2': 10, '3': 5, '4': 2, '5': 2, '6': 0, '7': 0}",14.4,2,426.94972709,5,,,,,,,,,
147,"{'1': 9, '2': 9, '3': 5, '4': 4, '5': 0, '6': 0, '7': 0}",9.0,2,467.6667881,4,,,,,,,,,
148,"{'1': 9, '2': 8, '3': 6, '4': 3, '5': 1, '6': 0, '7': 0}",13.6,2,453.24895010000006,5,,,,,,,,,
149,"{'1': 9, '2': 7, '3': 6, '4': 4, '5': 1, '6': 0, '7': 0}",11.6,2,461.25013010000004,5,,,,,,,,,
150,"{'1': 9, '2': 7, '3': 7, '4': 3, '5': 1, '6': 0, '7': 0}",13.6,2,455.0204201,5,,,,,,,,,
151,"{'1': 9, '2': 7, '3': 6, '4': 4, '5': 1, '6': 0, '7': 0}",11.6,2,461.25013010000004,5,,,,,,,,,
152,"{'1': 11, '2': 7, '3': 4, '4': 3, '5': 2, '6': 0, '7': 0}",14.4,2,429.072896381,5,,,,,,,,,
153,"{'1': 9, '2': 8, '3': 6, '4': 4, '5': 0, '6': 0, '7': 0}",7.0,2,471.87895010000005,4,,,,,,,,,
154,"{'1': 9, '2': 7, '3': 7, '4': 3, '5': 1, '6': 0, '7': 0}",13.6,2,455.0204201,5,,,,,,,,,
155,"{'1': 9, '2': 10, '3': 5, '4': 3, '5': 0, '6': 0, '7': 0}",11.0,2,457.21566509,4,,,,,,,,,
156,"{'1': 8, '2': 8, '3': 7, '4': 4, '5': 0, '6': 0, '7': 0}",5.5,2,475.19159900000005,4,,,,,,,,,
157,"{'1': 10, '2': 7, '3': 6, '4': 3, '5': 1, '6': 0, '7': 0}",13.6,2,450.79900709000003,5,,,,,,,,,
