Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Time,Fails,How many Stations
672,"{'1': 8, '2': 5, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",30.900000000000002,2,553,4,,,,
673,"{'1': 5, '2': 8, '3': 6, '4': 8, '5': 0, '6': 0, '7': 0}",30.9,2,553,4,,,,
674,"{'1': 5, '2': 8, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",30.900000000000002,2,553,4,,,,
675,"{'1': 7, '2': 7, '3': 4, '4': 9, '5': 0, '6': 0, '7': 0}",30.0,2,550,4,,,,
676,"{'1': 5, '2': 7, '3': 7, '4': 8, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
677,"{'1': 6, '2': 10, '3': 5, '4': 6, '5': 0, '6': 0, '7': 0}",30.5,2,551,4,,,,
678,"{'1': 6, '2': 5, '3': 7, '4': 9, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
679,"{'1': 6, '2': 9, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
680,"{'1': 7, '2': 6, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
681,"{'1': 9, '2': 6, '3': 5, '4': 7, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
682,"{'1': 7, '2': 7, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
683,"{'1': 6, '2': 8, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
684,"{'1': 5, '2': 8, '3': 6, '4': 8, '5': 0, '6': 0, '7': 0}",30.9,2,553,4,,,,
685,"{'1': 7, '2': 6, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
686,"{'1': 8, '2': 6, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
687,"{'1': 7, '2': 7, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
688,"{'1': 7, '2': 6, '3': 9, '4': 5, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
689,"{'1': 7, '2': 6, '3': 6, '4': 8, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
690,"{'1': 9, '2': 7, '3': 6, '4': 5, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
691,"{'1': 7, '2': 7, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
692,"{'1': 8, '2': 8, '3': 4, '4': 7, '5': 0, '6': 0, '7': 0}",30.1,2,551,4,,,,
693,"{'1': 7, '2': 8, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
694,"{'1': 5, '2': 7, '3': 7, '4': 8, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
695,"{'1': 7, '2': 7, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
696,"{'1': 5, '2': 8, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
697,"{'1': 10, '2': 6, '3': 5, '4': 6, '5': 0, '6': 0, '7': 0}",30.5,2,551,4,,,,
698,"{'1': 6, '2': 6, '3': 8, '4': 7, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
699,"{'1': 6, '2': 8, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
700,"{'1': 5, '2': 8, '3': 6, '4': 8, '5': 0, '6': 0, '7': 0}",30.9,2,553,4,,,,
701,"{'1': 6, '2': 6, '3': 6, '4': 9, '5': 0, '6': 0, '7': 0}",31.1,2,555,4,,,,
702,"{'1': 7, '2': 9, '3': 5, '4': 6, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
703,"{'1': 7, '2': 7, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
704,"{'1': 6, '2': 9, '3': 4, '4': 8, '5': 0, '6': 0, '7': 0}",29.900000000000002,2,549,4,,,,
705,"{'1': 8, '2': 5, '3': 6, '4': 8, '5': 0, '6': 0, '7': 0}",30.9,2,553,4,,,,
706,"{'1': 6, '2': 7, '3': 6, '4': 8, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
707,"{'1': 7, '2': 7, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
708,"{'1': 6, '2': 7, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
709,"{'1': 5, '2': 7, '3': 7, '4': 8, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
710,"{'1': 5, '2': 7, '3': 7, '4': 8, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
711,"{'1': 7, '2': 6, '3': 5, '4': 9, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
712,"{'1': 8, '2': 8, '3': 6, '4': 5, '5': 0, '6': 0, '7': 0}",30.900000000000002,2,553,4,,,,
713,"{'1': 6, '2': 7, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
714,"{'1': 7, '2': 5, '3': 6, '4': 9, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
715,"{'1': 6, '2': 8, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
716,"{'1': 8, '2': 5, '3': 5, '4': 9, '5': 0, '6': 0, '7': 0}",30.4,2,551,4,,,,
717,"{'1': 6, '2': 6, '3': 7, '4': 8, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
718,"{'1': 5, '2': 8, '3': 6, '4': 8, '5': 0, '6': 0, '7': 0}",30.9,2,553,4,,,,
719,"{'1': 9, '2': 5, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
720,"{'1': 7, '2': 7, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
721,"{'1': 7, '2': 7, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
722,"{'1': 4, '2': 7, '3': 7, '4': 9, '5': 0, '6': 0, '7': 0}",30.0,2,550,4,,,,
723,"{'1': 8, '2': 7, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
724,"{'1': 8, '2': 7, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
725,"{'1': 7, '2': 7, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
726,"{'1': 8, '2': 7, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
727,"{'1': 7, '2': 7, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
728,"{'1': 6, '2': 6, '3': 7, '4': 8, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
729,"{'1': 9, '2': 5, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
730,"{'1': 6, '2': 7, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
731,"{'1': 6, '2': 6, '3': 7, '4': 8, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
732,"{'1': 6, '2': 8, '3': 8, '4': 5, '5': 0, '6': 0, '7': 0}",30.900000000000002,2,553,4,,,,
733,"{'1': 7, '2': 7, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
734,"{'1': 6, '2': 5, '3': 9, '4': 7, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
735,"{'1': 7, '2': 6, '3': 6, '4': 8, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
736,"{'1': 5, '2': 7, '3': 6, '4': 9, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
737,"{'1': 6, '2': 7, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
738,"{'1': 8, '2': 7, '3': 5, '4': 7, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
739,"{'1': 4, '2': 8, '3': 8, '4': 7, '5': 0, '6': 0, '7': 0}",30.1,2,551,4,,,,
740,"{'1': 6, '2': 8, '3': 9, '4': 4, '5': 0, '6': 0, '7': 0}",29.900000000000002,2,549,4,,,,
741,"{'1': 7, '2': 7, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
742,"{'1': 9, '2': 4, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",29.900000000000002,2,549,4,,,,
743,"{'1': 8, '2': 7, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
744,"{'1': 8, '2': 4, '3': 8, '4': 7, '5': 0, '6': 0, '7': 0}",30.1,2,551,4,,,,
745,"{'1': 4, '2': 6, '3': 8, '4': 9, '5': 0, '6': 0, '7': 0}",29.900000000000002,2,549,4,,,,
746,"{'1': 6, '2': 7, '3': 5, '4': 9, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
747,"{'1': 7, '2': 7, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
748,"{'1': 5, '2': 5, '3': 9, '4': 8, '5': 0, '6': 0, '7': 0}",30.4,2,551,4,,,,
749,"{'1': 7, '2': 7, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
750,"{'1': 6, '2': 10, '3': 6, '4': 5, '5': 0, '6': 0, '7': 0}",30.5,2,551,4,,,,
751,"{'1': 8, '2': 5, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",30.900000000000002,2,553,4,,,,
752,"{'1': 6, '2': 7, '3': 5, '4': 9, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
753,"{'1': 6, '2': 7, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
754,"{'1': 9, '2': 6, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.1,2,555,4,,,,
755,"{'1': 5, '2': 8, '3': 6, '4': 8, '5': 0, '6': 0, '7': 0}",30.9,2,553,4,,,,
756,"{'1': 6, '2': 8, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
757,"{'1': 8, '2': 6, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
758,"{'1': 7, '2': 5, '3': 8, '4': 7, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
759,"{'1': 6, '2': 6, '3': 8, '4': 7, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
760,"{'1': 7, '2': 5, '3': 7, '4': 8, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
761,"{'1': 5, '2': 7, '3': 7, '4': 8, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
762,"{'1': 7, '2': 7, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
763,"{'1': 6, '2': 8, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
764,"{'1': 7, '2': 7, '3': 8, '4': 5, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
765,"{'1': 5, '2': 7, '3': 8, '4': 7, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
766,"{'1': 7, '2': 6, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
767,"{'1': 6, '2': 7, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
768,"{'1': 8, '2': 6, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
769,"{'1': 8, '2': 6, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
770,"{'1': 6, '2': 9, '3': 4, '4': 8, '5': 0, '6': 0, '7': 0}",29.900000000000002,2,549,4,,,,
771,"{'1': 5, '2': 5, '3': 10, '4': 7, '5': 0, '6': 0, '7': 0}",30.2,2,550,4,,,,
772,"{'1': 6, '2': 7, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
773,"{'1': 5, '2': 8, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",30.900000000000002,2,553,4,,,,
774,"{'1': 7, '2': 7, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
775,"{'1': 5, '2': 8, '3': 6, '4': 8, '5': 0, '6': 0, '7': 0}",30.9,2,553,4,,,,
776,"{'1': 6, '2': 7, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
777,"{'1': 8, '2': 7, '3': 5, '4': 7, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
778,"{'1': 4, '2': 6, '3': 10, '4': 7, '5': 0, '6': 0, '7': 0}",29.7,2,548,4,,,,
779,"{'1': 3, '2': 7, '3': 7, '4': 10, '5': 0, '6': 0, '7': 0}",32.5,2,546,4,,,,
780,"{'1': 8, '2': 6, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
781,"{'1': 6, '2': 7, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
782,"{'1': 5, '2': 10, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",30.5,2,551,4,,,,
783,"{'1': 6, '2': 9, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.1,2,555,4,,,,
784,"{'1': 8, '2': 7, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
785,"{'1': 5, '2': 7, '3': 8, '4': 7, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
786,"{'1': 7, '2': 7, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
787,"{'1': 7, '2': 8, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
788,"{'1': 6, '2': 6, '3': 7, '4': 8, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
789,"{'1': 7, '2': 5, '3': 6, '4': 9, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
790,"{'1': 8, '2': 7, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
791,"{'1': 5, '2': 7, '3': 7, '4': 8, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
792,"{'1': 7, '2': 6, '3': 5, '4': 9, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
793,"{'1': 6, '2': 8, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
794,"{'1': 9, '2': 6, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
795,"{'1': 8, '2': 8, '3': 6, '4': 5, '5': 0, '6': 0, '7': 0}",30.900000000000002,2,553,4,,,,
796,"{'1': 7, '2': 8, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
797,"{'1': 6, '2': 6, '3': 8, '4': 7, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
798,"{'1': 8, '2': 7, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
799,"{'1': 9, '2': 6, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
800,"{'1': 7, '2': 7, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
801,"{'1': 6, '2': 6, '3': 6, '4': 9, '5': 0, '6': 0, '7': 0}",31.1,2,555,4,,,,
802,"{'1': 4, '2': 9, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",30.0,2,550,4,,,,
803,"{'1': 7, '2': 7, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
804,"{'1': 9, '2': 4, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",30.0,2,550,4,,,,
805,"{'1': 8, '2': 6, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
806,"{'1': 7, '2': 6, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
807,"{'1': 7, '2': 7, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
808,"{'1': 7, '2': 6, '3': 6, '4': 8, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
809,"{'1': 7, '2': 6, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
810,"{'1': 6, '2': 9, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.1,2,555,4,,,,
811,"{'1': 6, '2': 8, '3': 5, '4': 8, '5': 0, '6': 0, '7': 0}",30.9,2,553,4,,,,
812,"{'1': 7, '2': 7, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
813,"{'1': 7, '2': 6, '3': 9, '4': 5, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
814,"{'1': 6, '2': 6, '3': 6, '4': 9, '5': 0, '6': 0, '7': 0}",31.1,2,555,4,,,,
815,"{'1': 7, '2': 8, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
816,"{'1': 7, '2': 7, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
,,,,,,546,1.2082135677337646,9183,"{4: 817, 5: 0, 6: 0, 7: 0}"
