Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Highest price,Mean price,Lowest distribution,Highest distribution,Mean distribution,Average Time,Fails,How many Stations
79,"{'1': 13, '2': 14, '3': 17, '4': 12, '5': 0, '6': 0, '7': 0}",6.0,2,1152,4,,,,,,,,,
80,"{'1': 12, '2': 12, '3': 16, '4': 16, '5': 0, '6': 0, '7': 0}",8.0,2,1152,4,,,,,,,,,
81,"{'1': 14, '2': 15, '3': 12, '4': 15, '5': 0, '6': 0, '7': 0}",4.0,2,1155,4,,,,,,,,,
82,"{'1': 14, '2': 16, '3': 12, '4': 14, '5': 0, '6': 0, '7': 0}",4.0,2,1154,4,,,,,,,,,
83,"{'1': 14, '2': 11, '3': 17, '4': 14, '5': 0, '6': 0, '7': 0}",6.0,2,1150,4,,,,,,,,,
84,"{'1': 12, '2': 14, '3': 11, '4': 19, '5': 0, '6': 0, '7': 0}",10.0,2,1146,4,,,,,,,,,
85,"{'1': 14, '2': 13, '3': 13, '4': 16, '5': 0, '6': 0, '7': 0}",4.0,2,1156,4,,,,,,,,,
86,"{'1': 15, '2': 15, '3': 14, '4': 12, '5': 0, '6': 0, '7': 0}",4.0,2,1155,4,,,,,,,,,
87,"{'1': 16, '2': 13, '3': 16, '4': 11, '5': 0, '6': 0, '7': 0}",8.0,2,1150,4,,,,,,,,,
88,"{'1': 13, '2': 15, '3': 13, '4': 15, '5': 0, '6': 0, '7': 0}",4.0,2,1157,4,,,,,,,,,
89,"{'1': 15, '2': 15, '3': 10, '4': 16, '5': 0, '6': 0, '7': 0}",8.0,2,1149,4,,,,,,,,,
90,"{'1': 14, '2': 13, '3': 12, '4': 17, '5': 0, '6': 0, '7': 0}",6.0,2,1152,4,,,,,,,,,
91,"{'1': 11, '2': 16, '3': 16, '4': 13, '5': 0, '6': 0, '7': 0}",8.0,2,1150,4,,,,,,,,,
92,"{'1': 15, '2': 11, '3': 16, '4': 14, '5': 0, '6': 0, '7': 0}",6.0,2,1151,4,,,,,,,,,
93,"{'1': 16, '2': 17, '3': 14, '4': 9, '5': 0, '6': 0, '7': 0}",10.0,2,1144,4,,,,,,,,,
94,"{'1': 15, '2': 14, '3': 14, '4': 13, '5': 0, '6': 0, '7': 0}",2.0,2,1158,4,,,,,,,,,
95,"{'1': 15, '2': 13, '3': 13, '4': 15, '5': 0, '6': 0, '7': 0}",4.0,2,1157,4,,,,,,,,,
96,"{'1': 15, '2': 13, '3': 15, '4': 13, '5': 0, '6': 0, '7': 0}",4.0,2,1157,4,,,,,,,,,
97,"{'1': 16, '2': 12, '3': 15, '4': 13, '5': 0, '6': 0, '7': 0}",6.0,2,1153,4,,,,,,,,,
98,"{'1': 15, '2': 14, '3': 15, '4': 12, '5': 0, '6': 0, '7': 0}",4.0,2,1155,4,,,,,,,,,
99,"{'1': 14, '2': 13, '3': 16, '4': 13, '5': 0, '6': 0, '7': 0}",4.0,2,1156,4,,,,,,,,,
100,"{'1': 13, '2': 16, '3': 15, '4': 12, '5': 0, '6': 0, '7': 0}",6.0,2,1153,4,,,,,,,,,
101,"{'1': 15, '2': 15, '3': 11, '4': 15, '5': 0, '6': 0, '7': 0}",6.0,2,1153,4,,,,,,,,,
102,"{'1': 16, '2': 13, '3': 15, '4': 12, '5': 0, '6': 0, '7': 0}",6.0,2,1153,4,,,,,,,,,
103,"{'1': 13, '2': 14, '3': 14, '4': 15, '5': 0, '6': 0, '7': 0}",2.0,2,1158,4,,,,,,,,,
104,"{'1': 15, '2': 12, '3': 14, '4': 15, '5': 0, '6': 0, '7': 0}",4.0,2,1155,4,,,,,,,,,
105,"{'1': 13, '2': 16, '3': 13, '4': 14, '5': 0, '6': 0, '7': 0}",4.0,2,1156,4,,,,,,,,,
106,"{'1': 16, '2': 15, '3': 12, '4': 13, '5': 0, '6': 0, '7': 0}",6.0,2,1153,4,,,,,,,,,
107,"{'1': 15, '2': 15, '3': 13, '4': 13, '5': 0, '6': 0, '7': 0}",4.0,2,1157,4,,,,,,,,,
108,"{'1': 11, '2': 15, '3': 17, '4': 13, '5': 0, '6': 0, '7': 0}",8.0,2,1149,4,,,,,,,,,
109,"{'1': 14, '2': 11, '3': 14, '4': 17, '5': 0, '6': 0, '7': 0}",6.0,2,1150,4,,,,,,,,,
110,"{'1': 15, '2': 12, '3': 15, '4': 14, '5': 0, '6': 0, '7': 0}",4.0,2,1155,4,,,,,,,,,
111,"{'1': 11, '2': 15, '3': 17, '4': 13, '5': 0, '6': 0, '7': 0}",8.0,2,1149,4,,,,,,,,,
112,"{'1': 14, '2': 12, '3': 17, '4': 13, '5': 0, '6': 0, '7': 0}",6.0,2,1152,4,,,,,,,,,
113,"{'1': 13, '2': 16, '3': 14, '4': 13, '5': 0, '6': 0, '7': 0}",4.0,2,1156,4,,,,,,,,,
114,"{'1': 11, '2': 17, '3': 14, '4': 14, '5': 0, '6': 0, '7': 0}",6.0,2,1150,4,,,,,,,,,
115,"{'1': 14, '2': 17, '3': 11, '4': 14, '5': 0, '6': 0, '7': 0}",6.0,2,1150,4,,,,,,,,,
116,"{'1': 13, '2': 16, '3': 13, '4': 14, '5': 0, '6': 0, '7': 0}",4.0,2,1156,4,,,,,,,,,
117,"{'1': 14, '2': 13, '3': 15, '4': 14, '5': 0, '6': 0, '7': 0}",2.0,2,1158,4,,,,,,,,,
118,"{'1': 13, '2': 16, '3': 12, '4': 15, '5': 0, '6': 0, '7': 0}",6.0,2,1153,4,,,,,,,,,
119,"{'1': 15, '2': 15, '3': 13, '4': 13, '5': 0, '6': 0, '7': 0}",4.0,2,1157,4,,,,,,,,,
